Cluster_sseqid,Cluster_taxon,Human,Vertebrates,Plant,Realm,Kingdom,Phylum,Subphylum,Class,Order,Suborder,Family,Subfamily,Genus,Species,,SuperGroup,Taxon_set
NP_056820_Norwalk_virus,Caliciviridae,1,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Caliciviridae,,Norovirus,Norwalk virus,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Caliciviridae||Norovirus|Norwalk virus
NP_062875_Rabbit_hemorrhagic_disease_virus,Caliciviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Caliciviridae,,Lagovirus,Rabbit hemorrhagic disease virus,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Caliciviridae||Lagovirus|Rabbit hemorrhagic disease virus
NP_663315_Calicivirus_strain_NB,Caliciviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Caliciviridae,,Nebovirus,Newbury 1 virus,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Caliciviridae||Nebovirus|Newbury 1 virus
WHBL73048_Hubei_picorna-like_virus_6,Caliciviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Caliciviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Caliciviridae|||
YP_002905325_Calicivirus_pig-AB90-CAN,Caliciviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Caliciviridae,,Valovirus,Saint Valerien virus,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Caliciviridae||Valovirus|Saint Valerien virus
YP_009026987_Atlantic_salmon_calicivirus,Caliciviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Caliciviridae,,Salovirus,Nordland virus,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Caliciviridae||Salovirus|Nordland virus
YP_009028574_Goose_calicivirus,Caliciviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Caliciviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Caliciviridae|||
YP_022762_Sapovirus_Mc10,Caliciviridae,1,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Caliciviridae,,Sapovirus,Sapporo virus,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Caliciviridae||Sapovirus|Sapporo virus
YP_720001_Murine_norovirus_1,Caliciviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Caliciviridae,,Norovirus,Norwalk virus,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Caliciviridae||Norovirus|Norwalk virus
YP_873922_Rabbit_vesivirus,Caliciviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Caliciviridae,,Vesivirus,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Caliciviridae||Vesivirus|
AIY53985_Nilaparvata_lugens_C_virus,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHBei73249_Beihai_picorna-like_virus_78,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHBei75652_Beihai_picorna-like_virus_77,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHBJDX16027_Beihai_picorna-like_virus_88,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHBJDX17672_Beihai_shrimp_virus_1,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHBJDX18546_Beihai_picorna-like_virus_93,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHBJDX18844_Beihai_picorna-like_virus_79,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHHK126587_Beihai_picorna-like_virus_72,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHHK129719_Beihai_picorna-like_virus_85,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHHK130969_Beihai_picorna-like_virus_74,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHJJX25930_Beihai_picorna-like_virus_91,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHJJX25952_Beihai_picorna-like_virus_70,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHJJX25960_Beihai_picorna-like_virus_73,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHJP42036_Beihai_echinoderm_virus_1,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHJP52955_Beihai_picorna-like_virus_75,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHTH16053_Beihai_picorna-like_virus_84,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHWZXX14572_Beihai_picorna-like_virus_90,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHWZXX15514_Beihai_picorna-like_virus_83,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHXG23944_Beihai_mantis_shrimp_virus_4,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHXG25299_Beihai_mantis_shrimp_virus_5,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHXG26494_Beihai_picorna-like_virus_71,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
BHXG26678_Beihai_mantis_shrimp_virus_3,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
CJLX26226_Changjiang_picorna-like_virus_9,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
CJLX29953_Changjiang_picorna-like_virus_14,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
CJLX29956_Changjiang_picorna-like_virus_12,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
CJLX30470_Changjiang_picorna-like_virus_6,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
CJLX30646_Changjiang_picorna-like_virus_10,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
CJLX30672_Changjiang_picorna-like_virus_11,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
CJLX30764_Changjiang_crawfish_virus_2,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
CJLX30776_Changjiang_picorna-like_virus_8,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
CJLX30780_Changjiang_picorna-like_virus_7,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
CJLX30786_Changjiang_crawfish_virus_3,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
CJLX40994_Changjiang_picorna-like_virus_13,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
horsefly124179_Hubei_picorna-like_virus_17,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
HOU149705_Beihai_picorna-like_virus_81,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
NP_044945_Drosophila_C_virus,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,Cripavirus,Cripavirus drosophilae,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae||Cripavirus|Cripavirus drosophilae
NP_046155_Rhopalosiphum_padi_virus,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,Cripavirus,Cripavirus ropadi,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae||Cripavirus|Cripavirus ropadi
NP_066241_Acute_bee_paralysis_virus,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,Aparavirus,Aparavirus apisacutum,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae||Aparavirus|Aparavirus apisacutum
NP_149057_Taura_syndrome_virus,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,Aparavirus,Aparavirus tauraense,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae||Aparavirus|Aparavirus tauraense
NP_620555_Plautia_stali_intestine_virus,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,Triatovirus,Triatovirus plastali,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae||Triatovirus|Triatovirus plastali
NP_620560_Himetobi_P_virus,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,Triatovirus,Triatovirus himetobi,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae||Triatovirus|Triatovirus himetobi
NP_620562_Triatoma_virus,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,Triatovirus,Triatovirus triatomae,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae||Triatovirus|Triatovirus triatomae
NP_620564_Black_queen_cell_virus,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,Triatovirus,Triatovirus nigereginacellulae,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae||Triatovirus|Triatovirus nigereginacellulae
NP_647481_Cricket_paralysis_virus,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,Cripavirus,Cripavirus grylli,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae||Cripavirus|Cripavirus grylli
NP_733845_Aphid_lethal_paralysis_virus,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,Cripavirus,Cripavirus mortiferum,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae||Cripavirus|Cripavirus mortiferum
QTM26191_Hubei_picorna-like_virus_14,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
QTM26408_Hubei_picorna-like_virus_18,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
QTM27139_Hubei_picorna-like_virus_15,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
QTM27237_Hubei_picorna-like_virus_25,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
SCM51289_Hubei_diptera_virus_1,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
SCM51353_Hubei_picorna-like_virus_16,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
shrimp14323_Wenzhou_shrimp_virus_5,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
shrimp14434_Wenzhou_shrimp_virus_7,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
shrimp14502_Wenzhou_picorna-like_virus_27,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
shrimp14542_Wenzhou_shrimp_virus_6,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
shrimp14546_Wenzhou_shrimp_virus_4,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
SHWC0209c12638_Shahe_picorna-like_virus_9,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
SHWC0209c12692_Shahe_picorna-like_virus_8,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
SHWC0209c12762_Shahe_arthropod_virus_1,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
SHWC13586_Shahe_picorna-like_virus_10,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
SHWC13613_Shahe_picorna-like_virus_11,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
spider70066_Hubei_picorna-like_virus_23,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
SXXX24153_Sanxia_picorna-like_virus_12,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
SXXX34014_Sanxia_picorna-like_virus_13,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
SXXX37589_Sanxia_atyid_shrimp_virus_3,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
SXXX37695_Sanxia_picorna-like_virus_11,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
SZmix17531_Hubei_picorna-like_virus_19,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WGML142000_Hubei_picorna-like_virus_24,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WGML146806_Hubei_picorna-like_virus_20,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WHBL73090_Hubei_picorna-like_virus_21,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WHCC257917_Wuhan_arthropod_virus_2,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WHCCII11871_Wuhan_insect_virus_33,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WHSF7472_Hubei_picorna-like_virus_22,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WHWG56524_Wuhan_millipede_virus_3,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WHZM10185_Wuhan_insect_virus_11,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WLJQ100015_Wenling_picorna-like_virus_3,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WLJQ100990_Wenling_picorna-like_virus_4,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WLJQ102135_Wenling_crustacean_virus_2,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
